Nummer;Spalte;Modell;Intervall;Wahrscheinlichkeit
25.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
25.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
25.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
25.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
25.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
25.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
25.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
25.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
25.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
25.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
25.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
25.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
25.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
25.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
25.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
25.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
25.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
25.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
25.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
25.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
25.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
25.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
25.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
25.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
25.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
25.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
25.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
25.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
25.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
25.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
25.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
25.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
26.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
26.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
26.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
26.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
26.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
26.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
26.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
26.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
26.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
26.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
26.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
26.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
26.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
26.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
26.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
26.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
26.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
26.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
26.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
26.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
26.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
26.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
26.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
26.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
26.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
26.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
26.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
26.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
26.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
26.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
26.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
26.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
27.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
27.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
27.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
27.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
27.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
27.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
27.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
27.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
27.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
27.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
27.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
27.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
27.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
27.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
27.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
27.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
27.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
27.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
27.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
27.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
27.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
27.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
27.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
27.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
27.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
27.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
27.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
27.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
27.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
27.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
27.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
27.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
28.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
28.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
28.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
28.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
28.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
28.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
28.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
28.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
28.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
28.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
28.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
28.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
28.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
28.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
28.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
28.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
28.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
28.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
28.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
28.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
28.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
28.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
28.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
28.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
28.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
28.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
28.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
28.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
28.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
28.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
28.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
28.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
29.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
29.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
29.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
29.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
29.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
29.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
29.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
29.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
29.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
29.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
29.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
29.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
29.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
29.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
29.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
29.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
29.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
29.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
29.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
29.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
29.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
29.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
29.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
29.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
29.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
29.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
29.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
29.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
29.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
29.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
29.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
29.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
